Serial,sequence_ID,sequence_length,telo_density,Telomere_start,Telomere_end,Telomere_length,telo_density_mismatch,Telomere_start_mismatch,Telomere_end_mismatch,Telomere_length_mismatch
842,27113416-4a38-4ce8-8227-4d3c66e2df40,26776,0.9956976029502151,90,4970,4881,0.9932251738277768,84,5692,5609
843,15d7a0c3-e212-4e56-babd-938127629dee,1133,0.9942196531791907,95,1132,1038,0.9990467111534795,84,1132,1049
844,b7fd235e-dda2-4c57-9271-f889c142c5fd,1665,0.9993618379068283,99,1665,1567,0.9993642720915448,93,1665,1573
845,ffa7bd3d-64b6-4384-9e32-52fd24444d5c,26404,0.4929148255371019,88,6650,6563,0.864092664092664,82,7851,7770
846,32394fb0-f4dd-4e86-9ee3-c5cdb52a364c,1984,0.9989258861439313,97,1958,1862,0.9989327641408752,91,1964,1874
847,e82fe182-b1fe-4ff4-860e-fc6619b87a3c,76809,0.9634711663267198,94,5486,5393,0.9948301329394387,88,5503,5416
848,e71d1380-861b-4941-b4de-0f2d242e8ba0,27672,0.9965870307167235,89,4483,4395,0.9980103461997613,83,5108,5026
849,2f2bfb6f-3820-49f4-a9c1-3016f2d5d5dc,8904,0.9794129366449728,87,7615,7529,0.9933324785228875,81,7879,7799
850,8dfc41c3-8379-45e4-b36d-ee142c3d0acb,4779,0.9814593301435407,89,3432,3344,0.9934543290687295,89,3449,3361
851,7de9be39-2d56-4660-b1aa-82a6f9ba5cbd,7041,0.8653321201091901,99,4494,4396,0.9785499785499786,93,4754,4662
852,3772cdd0-5811-42bb-b554-6fdb880c8748,6579,0.860313315926893,97,4692,4596,0.9863102998696219,91,4692,4602
853,b60b23be-2273-43a6-8f2e-462570fd95cc,30223,0.9288983145440339,92,9050,8959,0.992749581706637,86,9050,8965
854,ddb4d1eb-d3b0-4be9-b67d-1df87c3eb8d3,4456,0.6205742960691386,88,3674,3587,0.7263303386316516,82,4422,4341
855,a1304a37-4bd8-43b2-bb12-683a5b5e60ed,16415,0.9962525223407322,97,7034,6938,0.995563095393449,91,7753,7663
856,54e8193a-dcd7-4b99-bd0e-07dad37c515c,9276,0.9809486780715396,100,5243,5144,0.9934347477982386,94,6338,6245
857,c6d22376-10e6-4bc3-878d-c4dc61f2dbc0,6686,0.9461045891141943,91,3838,3748,0.9901438465636654,85,3838,3754
858,cb85c585-086d-4986-b366-998bda4ee4d1,11602,0.9179732629146724,90,6148,6059,0.9785502958579881,84,6843,6760
859,0259a9c8-68f3-492c-acb9-f09d03ce72e8,1946,0.9924568965517241,91,1946,1856,0.9957035445757251,85,1946,1862
860,5fd9e8c6-44f5-44ac-8919-2998272332e6,5657,0.7482241515390686,93,2626,2534,0.8407930309402223,93,3421,3329
861,a9229801-c075-4d0d-a55a-41b1ab793243,9685,0.9941225860621327,92,3664,3573,0.9980441464096116,86,3664,3579
862,d05d2aa9-bb12-4d39-93b3-2081caeee6e1,28481,0.9121942635931726,84,5766,5683,0.9826689774696707,78,5847,5770
863,a2ebb245-30a7-4311-bbad-257ccee04879,72199,0.9688524590163935,93,4972,4880,0.9867168913560667,87,5130,5044
864,c78bb3e7-5dd8-4f6d-a7a7-13f8ec7a2693,56487,0.9212400502723084,90,4863,4774,0.9803800082610492,84,4925,4842
865,997b4eac-4471-4d0a-9fd0-6a3a0bc4a0e9,31452,0.981624184943687,89,3462,3374,0.9901985423473234,83,4061,3979
866,411713a7-924a-41d9-a7b5-9de5b999a134,5367,0.9538986909504837,85,5355,5271,0.9918606852167329,79,5361,5283
867,1d018adc-5144-4945-bab8-23bc6c371b39,7259,0.9952367609974783,117,7254,7138,0.9976220450412645,111,7259,7149
868,56b16ca7-c5d9-40b4-b850-f76577fda79a,8309,0.9574378423935946,98,7216,7119,0.9928591430971717,92,7233,7142
869,8da66c2a-d979-491f-b99d-70db2b031f69,18020,0.9862899875363523,92,7312,7221,0.998451812669333,86,7836,7751
870,908e8414-0ab1-469c-9f77-f44a25efe400,66902,0.9373513084853291,91,2612,2522,0.9582637729549248,85,3079,2995
871,19673fcc-f98c-4cd7-9498-c955022e0f3f,1434,0.9985141158989599,88,1433,1346,0.9985141158989599,88,1433,1346
872,91392a91-4877-45ce-8649-c78e3e8344ab,9165,0.9219761499148211,95,3029,2935,0.9816629781852672,89,3251,3163
873,7fe8e905-7724-468e-949f-5d99b069a7c7,2351,0.9989969909729187,93,2086,1994,0.9995584988962473,87,2351,2265
874,bd9e2f09-d06e-4431-bf62-f02387a9b218,1662,0.9961685823754789,97,1662,1566,0.9993638676844784,91,1662,1572
875,0a820466-8e0e-4d70-81d2-ed137cb645e5,90031,0.9958557811852465,81,4906,4826,0.998756734355574,81,4906,4826
876,2f53648f-db24-43a3-9c78-b0e023f04ebd,11232,0.9717813051146384,93,3494,3402,0.9853840021259633,87,3849,3763
877,021e9727-1920-45b9-b2f4-074c6b628b1a,20849,0.9826818406729342,95,4136,4042,0.9898881239242685,89,4736,4648
878,e349b10f-089a-4fef-a74a-9ea07cecbcca,3341,0.9996920234062211,92,3338,3247,0.9996925914540424,86,3338,3253
879,8efa6144-7352-46c6-bf2e-a1a7119bcbc2,6284,0.9998383707774365,95,6281,6187,0.9998385273696109,89,6281,6193
880,7b46d680-6db4-4e59-8e9a-5a3b963cad5e,2060,0.9933976637887253,90,2058,1969,0.999493670886076,84,2058,1975
881,e2c26ede-3941-48ef-ba13-bfbc738f9376,2791,0.9996281145407214,98,2786,2689,0.9996296296296296,92,2791,2700
882,a1c90313-c5ef-4a7d-a556-bd94d0005b22,21098,0.9187008271131732,70,5026,4957,0.99499899979996,64,5062,4999
883,01b9296d-117b-4278-9207-8905de61ee9f,52367,0.9189694876223373,99,7046,6948,0.971058434399118,93,7348,7256
884,bb6f6099-3d78-4c14-8fc9-14d4390a428d,5503,0.9975983742841308,91,5503,5413,0.999815464107769,85,5503,5419
885,ede49be8-485b-416e-963f-815e858139b3,36709,0.9823822290310226,91,5312,5222,0.9946120689655172,91,5658,5568
886,7c42dc2f-1ef5-409c-86b4-401736cd680a,18846,0.991466252909232,93,7826,7734,0.9919839679358717,87,8569,8483
887,1c87124a-4244-458a-867a-1cd5381d0a49,4487,0.9286733238231099,125,4330,4206,0.9881291547958214,119,4330,4212
888,df652715-b48b-4b52-bd63-0806d50e9e9f,18932,0.8892554194156456,101,4344,4244,0.9945882352941177,95,4344,4250
889,4099d1d3-d374-4596-8742-59932cc67522,82484,0.8959341723136496,93,4224,4132,0.9973455598455598,87,4230,4144
890,2021fae1-d8fa-4f11-9087-d9937f78e96b,1661,0.9961685823754789,93,1658,1566,0.9993638676844784,87,1658,1572
891,6cdb9dce-7064-4218-8a71-4447b7caf623,2952,0.9979035639412998,91,2952,2862,0.9996513249651325,85,2952,2868
892,f9b17c6a-568e-43ef-afcd-94df3074a252,2501,0.9995855781185247,86,2498,2413,0.9995866060355518,80,2498,2419
893,4541727a-b063-4944-af89-264376fe009a,1106,0.9990089197224975,93,1101,1009,0.9990196078431373,87,1106,1020
894,f4aef342-dd4d-4e14-b2a1-c498b301a4d3,48597,0.9478887744593203,97,4951,4855,0.9762038598463556,91,5427,5337
895,28751d64-7028-42bf-bd89-4711aee235ce,11617,0.9526552655265527,92,11201,11110,0.9800503235082675,86,11213,11128
896,eabe42ed-d0e4-4539-98ac-44df82b29535,6577,0.8745762711864407,88,6577,6490,0.989685960591133,82,6577,6496
897,7a9fea57-f09d-400b-a3f6-caf0d1883dde,10152,0.9870753323485968,92,5507,5416,0.9913649950182664,86,6107,6022
898,3e25e7fd-b79d-44dd-85c7-f2a1abb40bee,12059,0.9912686183872624,91,5931,5841,0.9950279676817899,85,6520,6436
899,3514a788-5250-4857-acd4-65d2ae2e12cb,42745,0.8185328185328186,1014,3344,2331,0.9765243902439025,81,3360,3280
900,0f04ce4b-28a0-44db-ab02-b0dd80c74832,55041,0.9343263371699391,96,3049,2954,0.9863055386488131,90,3375,3286
901,b9aa9d3e-8ecb-4ea1-afc2-86b15b65cc81,1037,0.9989395546129375,92,1034,943,0.9989462592202318,86,1034,949
902,10055391-977f-45a8-95ad-31f4d63a7c18,68745,0.9296180638962287,89,4251,4163,0.9708588957055214,83,4646,4564
903,87ec73fb-5f8c-46a2-b03b-0e1cfe864db8,3458,0.9873997709049256,90,2708,2619,0.975217251367879,84,3190,3107
904,819059a5-5fe2-46f7-b3db-1784fa7cd865,4265,0.9250720461095101,92,4255,4164,0.9779693486590039,86,4261,4176
905,de75d715-f2a1-4c81-8281-aa63fc67db79,7924,0.9389690721649484,93,4942,4850,0.9897034596375618,87,4942,4856
906,02aa3a27-8e54-42b5-85b7-ff475e875db4,21728,0.9261685025305151,96,6813,6718,0.9665339820138582,90,6872,6783
907,da69e466-37a5-46ae-aecb-7654bafd7b03,1353,0.9979716024340771,91,1076,986,0.9979838709677419,85,1076,992
908,c62c06d8-1fb2-45ba-9e95-3204c18efd42,78300,0.9868347858334878,117,5509,5393,0.9914529914529915,111,5726,5616
909,0d210bb3-29b9-45ac-849b-f485805ecbfd,15803,0.9611736810906936,95,6842,6748,0.9865996649916248,89,7849,7761
910,7e884b4b-5200-443a-8329-0b1e27ed0a58,22788,0.9468138484696438,95,4080,3986,0.9922673983537041,89,4097,4009
911,530b343b-3379-4b19-a0d5-a82e2a408a91,23836,0.9243642329778508,98,6192,6095,0.9872738423796381,92,6613,6522
912,d3453dbf-8b43-4998-badc-2201ce95fd7d,6419,0.997624703087886,86,5558,5473,0.9890950520833334,80,6223,6144
913,99b5e158-7089-4a14-9a48-bcdcada9120d,100087,0.9846330275229358,96,8815,8720,0.9983955993582397,90,8815,8726
914,b2d7b454-7594-451f-886a-a1be8d3e7d92,4744,0.9242424242424242,91,4446,4356,0.9775555555555555,85,4584,4500
915,04c9b0db-3c3a-4111-abde-6c4f2e5efaf0,23039,0.9408462001203128,87,5073,4987,0.9765973254086181,81,5464,5384
916,33da5735-6b5a-4be1-b1e8-3569182888c6,20010,0.9226428403479896,90,4342,4253,0.970718901453958,84,5035,4952
917,d81a4575-a0e1-4094-adbc-c49c38d5a0af,28184,0.9973924380704041,95,4696,4602,0.9874928936895964,89,5365,5277
918,d5007bc0-4d51-4534-b945-3213a1c21398,7222,0.8745650979674052,89,5549,5461,0.9497389033942559,83,6210,6128
919,cce5783d-f6ae-4d48-8aaa-a246ff2b0901,143453,0.980649288341596,92,6344,6253,0.9798362644026682,86,6681,6596
920,f29fd7c8-2e1e-4e85-b7d1-b845fb62bd2a,5733,0.9538834951456311,94,4213,4120,0.9701655052264808,88,4679,4592
921,c12294e7-9a73-4ee1-bcc3-579eda4ead20,93230,0.9503014502199771,94,6230,6137,0.990238438150104,94,6342,6249
922,486f1dd6-a3a9-4fd0-a35b-cee71fdc3c00,11817,0.982367758186398,93,3665,3573,0.9981481481481481,87,3866,3780
923,efaa48f6-b5a7-40bb-81c4-74a5221b73a1,18191,0.8852459016393442,92,335,244,0.9849690539345711,85,1215,1131
924,d8df7f3d-3f6d-401f-a413-cd8f8232fc64,1116,0.9940476190476191,106,1113,1008,0.9990138067061144,100,1113,1014
925,7c89a431-7d46-42d1-b2da-2891cb95fdd8,10101,0.9224239566140061,99,4339,4241,0.9653414882772681,93,4997,4905
926,9aa2426e-4689-4d98-811b-38ee99e48b36,93298,0.9942148760330578,95,7354,7260,0.9785119860886846,89,8139,8051
927,7829aff2-18db-4fc2-84fe-bf866c1af2bc,48899,0.9741961095672886,98,5135,5038,0.9887640449438202,92,5609,5518
928,81947f69-442d-4852-85bc-bfdac5c2d0ab,11287,0.995764955002647,86,7641,7556,0.9844754396604003,86,8330,8245
929,96870aaf-5f78-4b92-9d27-4dfbd53bc821,36642,0.9953541076487252,99,8923,8825,0.9912252880854213,93,9551,9459
930,0258bb4f-98a5-49a7-8cad-6c34709d38ad,14239,0.8957915831663327,94,4085,3992,0.967964404894327,88,4582,4495
931,ba688eff-2eab-4612-af37-4a700f21cc9c,19829,0.9610231425091352,91,6658,6568,0.9843406995463193,91,6923,6833
932,2e7002f6-e2d5-4dfe-91af-83c66d44308d,52514,0.9487836107554417,95,3218,3124,0.9671857619577308,89,3684,3596
933,584827d6-5d20-4be5-9323-3647edc82e1d,7999,0.9407452657299938,88,4998,4911,0.995067087608524,82,5149,5068
934,6b298efd-613b-4936-a152-47b6f426c7c6,26121,0.952070334656835,94,14197,14104,0.9490535500668497,88,14298,14211
935,04393d79-3e62-46ad-8c84-e8ce2ffa0e34,10778,0.8465184104994532,81,5566,5486,0.9910294745835113,81,7103,7023
936,c180acab-da90-410d-92f1-16c5623fc621,2793,0.9996281145407214,100,2788,2689,0.9996296296296296,94,2793,2700
937,b48f91f5-c92f-4942-9673-1dc75f45d459,40799,0.8603145235892692,83,4406,4324,0.9707272727272728,83,5582,5500
938,5bb8d4d3-cd11-43ac-ad2b-6bbd0cfa9b54,14463,0.9853372434017595,88,7248,7161,0.9836087420042644,82,7585,7504
939,b31f8db9-42b0-4c4e-b953-39c0454ed92a,52739,0.9094470393249963,93,6729,6637,0.9761693309650681,87,6842,6756
940,81105d06-acf2-4b93-acae-31b10cea957d,26583,0.8748043818466353,91,3924,3834,0.95937711577522,85,4515,4431
941,698f63de-eb33-446b-a9e5-7545a202a9ce,33498,0.996742671009772,94,6233,6140,0.9822123401889938,88,7283,7196
942,d8e11746-137e-44ad-ac9a-b29665677925,7169,0.9223140495867769,94,3723,3630,0.9922032193158954,88,4063,3976
943,d07f8838-b740-43b6-a3e6-14904c195cba,10437,0.9574214086748906,93,7631,7539,0.9889676910953507,87,7700,7614
944,516950df-8717-4a8d-81c1-7d9e7a4b0780,48100,0.9910846953937593,97,8172,8076,0.9935491437954492,91,8616,8526
945,0055740d-677b-4f2f-93b1-e8423a0b6cde,74309,0.9368239535977426,83,6461,6379,0.9867256637168141,77,6630,6554
946,78e0f15a-3aca-418f-a098-0c214e9aa9db,35656,0.9970886223360894,99,8685,8587,0.9991853834516466,93,8685,8593
947,8bc794d0-36e1-4b75-a6b5-6573c4a849e1,10014,0.9664252797893351,98,4654,4557,0.99322521042907,86,4956,4871
948,39d44a34-e1f5-423f-9ffe-c38be30d706d,3820,0.9997316876844647,93,3819,3727,0.999732118939191,87,3819,3733
949,1c7bd01f-5fca-4db8-873c-30cb4e055d91,1122,0.939297124600639,89,1027,939,0.9803516028955532,83,1049,967
950,23cd0bfa-e6d4-4ec4-ae73-580bbee961b1,58629,0.9116731517509727,89,5228,5140,0.9881588999236058,83,5318,5236
951,1a5ab577-5857-4c2e-a5d5-d821e3c8b8a9,48165,0.9366736256089074,87,4397,4311,0.9858253315043438,686,5059,4374
952,e14668cd-60c7-4712-be56-bcafb95f24e4,28541,0.9615324715776359,90,6510,6421,0.9929663608562691,90,6629,6540
953,486364ae-6de3-4a3b-adc1-ec143907b997,2023,0.9994810586403736,97,2023,1927,0.999482669425763,91,2023,1933
954,d348aa0a-0b37-4bef-aa99-0c3c818e411e,38803,0.7736013986013986,94,2381,2288,0.9295363271266885,88,2826,2739
955,a24f7d7b-d041-4625-b144-8490b3c224da,62507,0.9778085991678225,101,4426,4326,0.9876317923763179,95,5026,4932
956,c44d733e-eb7b-4635-9a7a-23d717470a9d,25884,0.9142047753945771,91,5032,4942,0.9894907033144705,85,5032,4948
957,eacfdad1-0066-403a-ab41-32839821711e,115116,0.9538671209540034,92,14766,14675,0.9553845105919215,86,14766,14681
958,9a76cc03-1b88-4a96-a835-8d123d30b5f9,4714,0.942881994781096,95,3543,3449,0.988712011577424,89,3543,3455
959,82e151f8-18d0-40da-a0be-43504e7e151b,4578,0.998661311914324,93,4574,4482,0.999777183600713,87,4574,4488
960,5498b3bd-15e8-4707-9ac4-4608a03a9aa9,5702,0.820647419072616,98,3526,3429,0.9841628959276018,92,4069,3978
961,9c50d6ee-83a3-4855-a87c-bbcab2952705,4303,0.9586155003762227,95,4081,3987,0.9808123598305507,89,4101,4013
962,b149e704-6fa3-4fb5-a0c8-1bbb1711e39b,52927,0.9230769230769231,90,8552,8463,0.9789687924016283,84,8927,8844
963,99ea9ec7-eed9-4529-904d-85087ef7be86,55051,0.8216911764705882,95,3358,3264,0.9893552311435523,89,3376,3288
964,64b6007b-0d00-4699-8885-b055b8e19dba,23433,0.9505287009063444,94,5389,5296,0.9928302563183367,88,5666,5579
965,399a0c4e-b20a-4a81-bd24-8a037c6b08b2,38698,0.9374456993918332,92,5846,5755,0.9832345469940729,86,5990,5905
966,a6777ff3-2284-41bb-a6cb-fbcb93dd90f5,9241,0.8723747980613893,92,3805,3714,0.9512874043145442,86,4396,4311
967,c70f7cd6-0969-4357-a5d5-fcbcb080779a,56583,0.9559107676093448,95,5787,5693,0.9865361077111383,89,5807,5719
968,dc447438-acd4-4449-986c-400b566ddd4f,58942,0.9254901960784314,93,6977,6885,0.9788604227915442,87,7229,7143
969,44447ee9-115b-4a62-aaf5-e14d8e30b2a6,12797,0.952777240178053,95,10428,10334,0.9971986089644513,89,10440,10352
970,e5f76cc9-637b-43ff-9a92-df13f41d9a98,8288,0.9988982739625413,98,8266,8169,0.9996330275229358,92,8266,8175
971,d442f935-a720-4d7a-8416-54815ab93e43,8962,0.6694851275856862,90,6712,6623,0.9699926811417419,84,8281,8198
972,433e9b8b-cc3e-42bc-b757-1737af8823b6,48124,0.9709090909090909,101,3400,3300,0.9968676585747847,95,3925,3831
973,53027d30-e0df-46fa-a1c8-fad7e80508ca,41507,0.8729042725797729,502,4199,3698,0.9576872536136662,483,4287,3805
974,be64a348-36f3-4fb3-bd7a-15dcedcbf72d,43420,0.9990697674418605,89,2238,2150,0.976637168141593,83,2907,2825
975,e8b3a5c6-9f58-4364-9917-019233348d71,63225,0.9708937763219466,89,10773,10685,0.9894900383842077,83,11024,10942
976,17c9fa06-3b32-488a-b45f-58fee984b82a,13966,0.8787023977433004,94,4347,4254,0.9880281690140845,88,4347,4260
977,13cd8122-ce11-4192-a837-1d7159ee57f5,23633,0.9364833462432223,103,5266,5164,0.9708404802744426,97,5926,5830
978,e677ee72-358d-450a-b6ca-377f2153fbc2,5345,0.9961210240496509,99,3965,3867,0.9977767896843042,93,4590,4498
979,d24fa034-a519-4168-98dc-3b6210a4df59,44149,0.9391168016723282,103,3929,3827,0.9803101156780704,97,4159,4063
980,3d47fc52-3e6d-48de-b615-056c6101eb49,62786,0.9536279323513366,116,5614,5499,0.982046365696357,87,5823,5737
981,8ffe67ca-b057-46aa-a4fa-7d650e95b0f0,45022,0.9462693306242239,91,8949,8859,0.9886186119169829,85,9046,8962
982,a6cdf1a0-28ee-4d8e-82e4-1f37b581f2d5,8403,0.9730470534490635,97,2285,2189,0.9803290414878397,91,2886,2796
983,c5bc1638-1006-4688-a7a6-a6f6a48f5e63,4111,0.8920825712045989,90,3916,3827,0.9712787212787213,84,4087,4004
984,dc6a40cf-b453-428e-b55e-2303bf8673f8,52876,0.9974025974025974,92,15106,15015,0.9979353898469759,86,16553,16468
985,2f99e92e-39a2-4d1b-bdda-ce7db1b20ea9,86153,0.972919636004824,97,9217,9121,0.9923388420707016,91,9227,9137
986,0181c87d-a6aa-431a-adce-2133d878e24a,59596,0.8577617328519855,94,4248,4155,0.9716963448922212,88,5422,5335
987,bb1daa28-cec3-4e65-a6d6-9fde070e473d,3872,0.8780091966459291,97,3793,3697,0.9735449735449735,91,3870,3780
988,44a3c244-6991-474a-8fa3-f3703f2d006d,5921,0.9830078620339843,89,4031,3943,0.994452849218356,83,4048,3966
989,26e59fa2-a6ea-4c9e-a76b-fa8b82182c46,16069,0.9845653939886271,97,6251,6155,0.9791794243723209,91,6622,6532
990,589f6e08-27f1-42f6-b82c-96b8b2622c27,23278,0.9396723931282461,91,5096,5006,0.9911902897415819,85,5192,5108
991,f80c047e-184b-40f7-9bdb-96332047c094,102904,0.8416370106761566,93,3464,3372,0.9865092748735245,87,3644,3558
992,1093cec6-4349-44e8-bc82-bbb6e671d8a6,53126,0.939949252889766,95,10735,10641,0.9938010707241477,89,10735,10647
993,aab18d74-ace1-40b5-b4ce-7e4c12078e3b,25846,0.9051859612362494,94,3911,3818,0.949085516559565,88,4133,4046
994,9ac3f6c8-0194-4997-844c-a77963c47550,39700,0.96,94,2243,2150,0.9965321563682219,88,3259,3172
995,4f44f86f-7ce0-4013-86fa-c6aabd6a8631,1702,0.7184873949579832,595,1546,952,0.947069943289225,92,1678,1587
996,a74b8884-e9ba-4dc6-951c-6780d4d18be1,24850,0.962890433760893,94,10306,10213,0.9565772669220945,88,11049,10962
997,949ac1fb-ef3e-4e2c-9e3a-ab4525863389,28904,0.917495296963182,82,7523,7442,0.9931551928392787,76,7672,7597
998,dbc5fa9b-c23f-4acf-8c56-59b13f2a5c4a,63275,0.9467005076142132,84,4811,4728,0.9899764150943396,78,5165,5088
999,2356d394-86ee-4248-b298-ef5be1b8efd5,2667,0.9961190168175937,89,2407,2319,0.9987096774193548,83,2407,2325
1000,13c5f173-5dbc-41ea-9a8e-1639d54eeaa9,24570,0.9427191166321601,99,4445,4347,0.9892125134843581,93,4727,4635
1001,83789c1f-9db6-4e9c-895d-ba57e1c8655a,1857,0.9747416762342136,99,1840,1742,0.9954545454545455,93,1852,1760
1002,b1ad9bb9-cc82-4d9d-ab8b-ae7f634920b2,12785,0.9972192513368984,93,4767,4675,0.9987182226020082,87,4767,4681
1003,67b8e7e0-bc35-4e80-843a-c5343f3b54cd,71972,0.9949290060851927,94,4037,3944,0.9984810126582279,88,4037,3950
1004,0babb0a7-7956-47a6-9889-8eaa979b39f9,5858,0.9566448416209521,91,5741,5651,0.9901007601202051,85,5741,5657
1005,b4bfe62b-492a-410f-b1f0-fd4c58efd06a,1437,0.8708860759493671,91,1275,1185,0.8872180451127819,85,1281,1197
1006,f2b14a3d-21f5-42c3-acd4-996e7d72a23e,1783,0.9929328621908127,86,1783,1698,0.9994131455399061,80,1783,1704
1007,c175bcb4-0807-46e3-90f7-90202082d069,39745,0.8926859762450511,90,4888,4799,0.9895941727367326,84,4888,4805
1008,4a4aea22-4dea-4894-a4a9-eb048d41eb9d,32386,0.8719955282280604,94,3671,3578,0.9879064767535609,88,3808,3721
1009,9070e754-7246-4ba5-9e32-d1a2be5a7bb6,17002,0.9577287066246056,95,6434,6340,0.9830585387989714,89,6699,6611
1010,197f9189-501b-4ae9-a27d-edd447aaf924,10174,0.9957345501438349,94,10174,10081,0.9998017446471055,87,10174,10088
1011,c2cb49c5-ad4c-40e6-94b1-a79fbbbd40d2,3806,0.9734870317002882,94,3563,3470,0.9827910728690509,88,3806,3719
1012,947c7630-205e-4414-ab7d-863921847c67,22921,0.9969121140142517,87,8506,8420,0.9812038244241634,87,9290,9204
1013,e9b5dac4-8e5f-4c85-8dda-cf2bf4f66456,9475,0.976788858652153,94,6340,6247,0.9762094842727127,88,6350,6263
1014,d5f79e30-7b21-442f-92b3-4229e4cf25c6,12417,0.9302876480541455,94,3048,2955,0.9821723341036646,88,3116,3029
1015,5ad19cd3-ce18-48d0-9e3d-021a6236c161,12080,0.9613100016053941,96,6324,6229,0.9868094351334574,90,6533,6444
1016,e7b38c36-fac5-4fe9-b5d0-7981503add34,2416,0.9974160206718347,94,2415,2322,0.9995704467353952,88,2415,2328
1017,be80bcf9-afc3-4dec-b4db-cf9d3f42f340,30182,0.9719504240052185,88,4686,4599,0.995640440107951,82,4898,4817
1018,c34aa68a-d5a9-4307-863a-916502a61750,1286,0.9991589571068125,93,1281,1189,0.9991666666666666,87,1286,1200
1019,f495a7e8-c494-4b51-9c03-0ddb71145752,22178,0.9079830887838846,102,8143,8042,0.9778184034125533,96,8300,8205
1020,6fb63549-4297-4c94-98e8-00529e0d0954,47842,0.9705882352941176,90,4441,4352,0.9880679210647085,84,4441,4358
1021,493d8d98-c1c3-4d51-9b83-be84dd7dc98a,4257,0.9536717594874322,94,4151,4058,0.98848644758935,88,4256,4169
1022,49ad64fe-3414-4ed6-ba6e-f370951101e4,30361,0.9447766443897292,92,8620,8529,0.9966069966069966,86,8632,8547
1023,712698a5-cc74-4278-bdc9-18e3a3e5a538,3655,0.8590831918505942,91,3624,3534,0.9867866179364633,85,3641,3557
1024,aa690034-18c7-47c9-ae1e-79d86f1f7ce8,16608,0.9974570883661793,96,3241,3146,0.9823284823284824,90,3937,3848
1025,6100eb03-190a-4495-beeb-88da259eac7b,9567,0.9591922591501894,87,4840,4754,0.9903808402041617,81,5174,5094
1026,cd63dc43-f620-451d-9bdb-a72f0400fc20,10801,0.9537194087715047,89,4215,4127,0.9908057101379143,83,4215,4133
1027,16d66d2c-cd6f-4d2c-8ca4-1d69e88b7df4,5640,0.8521893754167593,92,4590,4499,0.976949288434556,86,5074,4989
1028,accdb233-c2f7-4a33-990d-39ff129a4b04,29015,0.9957519116397621,88,3618,3531,0.9845916795069337,82,4624,4543
1029,99631030-d519-4f58-8fa8-32fe6cb149e5,3430,0.9547218628719275,93,1638,1546,0.9719710669077758,87,2298,2212
1030,98ba3055-9983-4daf-8447-aa305c43a6f6,4547,0.986557849255881,86,4251,4166,0.9988801791713325,80,4544,4465
1031,001347cd-1c30-427a-b30c-5996357c5b82,5414,0.9654591406908172,95,3655,3561,0.9870649106302917,89,4340,4252
1032,33a2ddf8-a3ad-44a3-bdcb-b77b7fe62cc7,12067,0.9721859249579988,92,5448,5357,0.9945258696803814,86,5748,5663
1033,ccbb67c5-372e-4f53-aaa1-67a28c869ddf,3193,0.999677731227844,87,3189,3103,0.9996783531682213,81,3189,3109
1034,5651c143-d7d1-4eaa-9474-9fb63906e495,14845,0.9699610181151113,97,4457,4361,0.9949781659388647,91,4670,4580
1035,4f5dcdd2-96e5-49d2-8d8a-9312b19dd83d,43287,0.9962103268593084,83,4304,4222,0.9987636513496806,77,4929,4853
1036,911ff1e0-05e6-42d5-918c-28400e4a3d26,26409,0.9611709697092905,95,5013,4919,0.9932994923857869,89,5013,4925
1037,f7faaf95-1bb3-49a6-b150-50eaf0f05478,19263,0.9629741574731752,96,6712,6617,0.9879976580796253,90,6921,6832
1038,90024e12-7ecc-4ba3-88fb-b5f7700034cb,5753,0.9304523970290345,94,4536,4443,0.9880872106091256,88,4536,4449
1039,ff4510c2-8da7-4945-a5d8-e0d76f044dbc,12458,0.9022599961367588,83,10436,10354,0.9773166023166023,77,10436,10360
1040,f3f24531-73b6-4aac-9ce3-534d08106d44,3483,0.8446601941747572,97,2774,2678,0.9563030493555486,91,3271,3181
1041,d94c92a6-f961-401e-84f0-e1d56c62f177,3454,0.999702469503124,91,3451,3361,0.9997029997029997,85,3451,3367
1042,6b4dec70-3014-4588-896d-fd4f60d38a4a,9189,0.9802845876907251,97,5929,5833,0.9922115852669154,91,6253,6163
1043,f016431d-34e6-40ce-ada0-ef010483c94a,5379,0.9432048681541582,94,4037,3944,0.9719982078853047,88,4551,4464
1044,7e5b3f0e-9d88-48c0-8f2a-4052bded1375,7847,0.9262109551833408,93,6719,6627,0.9660789001793186,87,6778,6692
1045,316028bd-0b8e-4481-b3e3-057f7e55f427,9060,0.9022701658348092,94,6304,6211,0.987487969201155,88,6321,6234
1046,4a497321-bdfd-400f-bf72-030287b7b9e2,15399,0.9471729261246389,93,4938,4846,0.9948474855729597,87,4938,4852
1047,6d1fd812-e51b-4c5b-8e9b-ac0ff867a09f,1140,0.999043062200957,94,1138,1045,0.9990485252140818,88,1138,1051
1048,a7015484-9d93-4efd-b80a-dfdbf19c5f36,29991,0.8993814432989691,101,4950,4850,0.9863710333604556,95,5010,4916
1049,1839c8ca-0ee6-4bdf-b352-1193d2b3ef4c,21810,0.9906191369606003,94,7555,7462,0.9933030073287844,88,8001,7914
1050,dd386bb2-cc43-4480-b732-c8b8dc8ed4bf,35747,0.999493670886076,95,6019,5925,0.9897756752632382,89,6641,6553
