Serial,sequence_ID,sequence_length,telo_density,Telomere_start,Telomere_end,Telomere_length,telo_density_mismatch,Telomere_start_mismatch,Telomere_end_mismatch,Telomere_length_mismatch
47,118d56dc-4979-4fcf-8229-118e30cbd95a runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=797 start_time=2025-11-19T19:41:53.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=118d56dc-4979-4fcf-8229-118e30cbd95a basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,2853,0.9978260869565218,94,2853,2760,0.9996384671005062,88,2853,2766
48,0081e86a-c62c-4854-b582-9d71d1934f4c runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=796 start_time=2025-11-19T19:00:02.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=0081e86a-c62c-4854-b582-9d71d1934f4c basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,8801,0.9541537400896243,98,8800,8703,0.9960959926512802,92,8800,8709
49,2a2e2ebe-ad49-4917-bba6-e9bbe8a2a2ff runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=453 start_time=2025-11-19T19:09:21.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=2a2e2ebe-ad49-4917-bba6-e9bbe8a2a2ff basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,11340,0.9636222910216719,95,5262,5168,0.988056251204007,89,5279,5191
50,ab184486-bead-4af2-a9b7-dfd1cea60624 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2134 start_time=2025-11-19T19:16:16.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=ab184486-bead-4af2-a9b7-dfd1cea60624 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,6912,0.8491591203104787,87,3951,3865,0.9896373056994818,87,4718,4632
51,07915b7a-b554-4a63-87dd-d6428f38612c runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1184 start_time=2025-11-19T19:29:10.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=07915b7a-b554-4a63-87dd-d6428f38612c basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,3087,0.9522218509856332,92,3084,2993,0.9983327775925308,86,3084,2999
52,24c37253-1f42-4359-af02-4de944833598 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2326 start_time=2025-11-19T19:33:55.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=24c37253-1f42-4359-af02-4de944833598 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,1506,0.9992942836979535,88,1504,1417,0.9992972593113141,82,1504,1423
53,1d343cc2-6d2b-417c-901e-ce48dd9df50f runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2614 start_time=2025-11-19T19:41:56.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=1d343cc2-6d2b-417c-901e-ce48dd9df50f basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,2581,0.9995975855130784,93,2577,2485,0.9995985547972702,87,2577,2491
54,7d65791b-e00b-4cd8-a93e-a0d495c6d929 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=665 start_time=2025-11-19T19:47:12.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=7d65791b-e00b-4cd8-a93e-a0d495c6d929 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,3443,0.9626531221989841,95,3441,3347,0.9940351923650462,89,3441,3353
55,190cab92-680a-44aa-91d6-f54ec949ddbd runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1680 start_time=2025-11-19T19:52:19.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=190cab92-680a-44aa-91d6-f54ec949ddbd basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,6166,0.9246467817896389,95,3916,3822,0.991943359375,89,4184,4096
56,055d6dcc-f59b-42ec-a3fb-a29f3b34324e runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1928 start_time=2025-11-19T19:54:57.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=055d6dcc-f59b-42ec-a3fb-a29f3b34324e basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,18171,0.9179714091218516,98,11849,11752,0.9041803335892247,92,14420,14329
57,234b4c7d-5f84-4cdb-a8db-7af83a16da32 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1764 start_time=2025-11-19T19:57:48.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=234b4c7d-5f84-4cdb-a8db-7af83a16da32 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,33894,0.9869451697127938,96,3925,3830,0.9032811494745872,90,4752,4663
58,5106bb37-2eca-4c86-a604-d9e9791c7c88 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=658 start_time=2025-11-19T20:05:01.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=5106bb37-2eca-4c86-a604-d9e9791c7c88 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,18507,0.9830820154468555,96,5533,5438,0.9790840245221781,90,5635,5546
59,eaeecd09-be30-4adc-a8b1-aad250647400 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=704 start_time=2025-11-19T20:12:13.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=eaeecd09-be30-4adc-a8b1-aad250647400 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,3427,0.9992236024844721,87,2662,2576,0.9992254066615027,81,2662,2582
60,99bfc544-3234-43ed-8877-5ea42816da6d runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1176 start_time=2025-11-19T20:18:30.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=99bfc544-3234-43ed-8877-5ea42816da6d basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,6589,0.915525876460768,98,6087,5990,0.9852102911723926,98,6588,6491
61,5b26ea5f-ee8d-4447-b64a-acea17972da9 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2372 start_time=2025-11-19T20:28:34.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=5b26ea5f-ee8d-4447-b64a-acea17972da9 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,21624,0.9620480574893331,95,4547,4453,0.9886734916140274,89,4679,4591
62,e256ae9b-52d1-4906-b923-2da16643ab89 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=985 start_time=2025-11-19T20:37:14.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=e256ae9b-52d1-4906-b923-2da16643ab89 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,1208,0.9991142604074402,76,1204,1129,0.9991142604074402,76,1204,1129
63,12bfe5cf-1bfe-4c4b-ae7d-90a48ea68d11 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2118 start_time=2025-11-19T20:43:34.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=12bfe5cf-1bfe-4c4b-ae7d-90a48ea68d11 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,4462,0.9366583541147132,97,4106,4010,0.9761518870108822,91,4409,4319
64,df931a1a-76b1-4b80-b215-ab9ef2275e6f runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2427 start_time=2025-11-19T19:47:11.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=df931a1a-76b1-4b80-b215-ab9ef2275e6f basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,6102,0.9174917491749175,92,1909,1818,0.9558160504959423,86,2303,2218
65,34795286-c8ab-4518-9acd-2dc2b098ada2 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2963 start_time=2025-11-19T19:52:46.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=34795286-c8ab-4518-9acd-2dc2b098ada2 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,10450,0.9284615384615384,94,7893,7800,0.9913087934560327,88,7911,7824
66,618b812d-0a9e-4def-a0d9-dc0b98eca509 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2457 start_time=2025-11-19T19:54:47.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=618b812d-0a9e-4def-a0d9-dc0b98eca509 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,33131,0.9709502708025604,94,6186,6093,0.9839517078916372,88,6879,6792
67,3961a9d6-5492-4b2f-a360-1b9e10b1a3bb runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=372 start_time=2025-11-19T20:00:20.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=3961a9d6-5492-4b2f-a360-1b9e10b1a3bb basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,1326,0.9765182186234818,92,1326,1235,0.9991941982272361,86,1326,1241
68,4c62f08b-f60e-4728-8dd7-729de785952a runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=27 start_time=2025-11-19T20:06:16.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=4c62f08b-f60e-4728-8dd7-729de785952a basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,3314,0.9996897300651567,88,3310,3223,0.9996897300651567,88,3310,3223
69,1c944f57-5146-4d1c-8c6e-0173fbf866d8 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2775 start_time=2025-11-19T20:13:04.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=1c944f57-5146-4d1c-8c6e-0173fbf866d8 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,29892,0.9453076444996893,95,6530,6436,0.9956469528670069,89,6750,6662
70,43510d6c-ed41-4fb9-a277-0bb43520a3e3 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1780 start_time=2025-11-19T20:17:09.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=43510d6c-ed41-4fb9-a277-0bb43520a3e3 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,41151,0.9967293540474244,92,7429,7338,0.986982395239276,86,8151,8066
71,0f6d0715-293b-411d-bbd0-b779ee2b5499 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=347 start_time=2025-11-19T20:30:14.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=0f6d0715-293b-411d-bbd0-b779ee2b5499 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,9328,0.9849397590361446,90,4737,4648,0.9683397683397683,84,5263,5180
72,83ce77a5-1ae2-41e5-bc16-0a2fe236d48f runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=70 start_time=2025-11-19T20:37:50.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=83ce77a5-1ae2-41e5-bc16-0a2fe236d48f basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,6348,0.9518168720986073,100,6346,6247,0.9940828402366864,94,6346,6253
73,814f98cc-d588-4743-b692-bc923fa09449 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=534 start_time=2025-11-19T20:43:57.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=814f98cc-d588-4743-b692-bc923fa09449 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,1367,0.9992144540455616,93,1365,1273,0.9992217898832685,81,1365,1285
74,cfbfe96c-a1d2-41f8-bafd-51c452fbf782 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=862 start_time=2025-11-19T19:46:07.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=cfbfe96c-a1d2-41f8-bafd-51c452fbf782 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,36919,0.9842332613390928,84,9343,9260,0.9994806813460739,78,9705,9628
75,7be2e7aa-d8f1-4558-9307-8e672e4adafc runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2563 start_time=2025-11-19T19:52:12.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=7be2e7aa-d8f1-4558-9307-8e672e4adafc basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,29411,0.9328750505458957,92,5037,4946,0.9879148283138308,86,5298,5213
76,19462ae9-ca55-42b8-9d82-41afefe66477 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1290 start_time=2025-11-19T19:56:11.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=19462ae9-ca55-42b8-9d82-41afefe66477 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,3259,0.9996856334486011,75,3255,3181,1,64,3255,3192
77,b6896dd9-878b-47f0-b58a-c0ba5d409672 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1308 start_time=2025-11-19T20:00:37.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=b6896dd9-878b-47f0-b58a-c0ba5d409672 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,5622,0.9342485549132948,85,5620,5536,0.9981955972573078,79,5620,5542
78,8c60ed2b-89ec-48c2-8129-e3ecae48be48 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1682 start_time=2025-11-19T20:06:50.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=8c60ed2b-89ec-48c2-8129-e3ecae48be48 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,6757,0.9979004199160167,90,6757,6668,0.9997003296373989,84,6757,6674
79,ec443190-959b-4225-9023-88fedbdc75e1 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1915 start_time=2025-11-19T20:14:13.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=ec443190-959b-4225-9023-88fedbdc75e1 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,25337,0.9803713527851459,92,9516,9425,0.9895561357702349,86,10043,9958
80,aeef765e-1d61-4157-810a-e5ca2be722cd runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2388 start_time=2025-11-19T20:20:42.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=aeef765e-1d61-4157-810a-e5ca2be722cd basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,9101,0.9562951082598236,86,5073,4988,0.9897604327666152,86,5261,5176
81,2168ce18-0443-4a42-8c7b-1ebae31e6edf runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=644 start_time=2025-11-19T20:30:33.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=2168ce18-0443-4a42-8c7b-1ebae31e6edf basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,9037,0.9707401032702238,89,1831,1743,0.9988564894225271,83,1831,1749
82,30d5497b-2569-4cff-a80e-2a104e282d9c runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=208 start_time=2025-11-19T20:38:49.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=30d5497b-2569-4cff-a80e-2a104e282d9c basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,14272,0.9502502207830439,97,3493,3397,0.9893326039387309,91,3746,3656
83,87181c12-9e71-4db1-ae35-5550b7276d88 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2166 start_time=2025-11-19T20:44:14.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=87181c12-9e71-4db1-ae35-5550b7276d88 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,7834,0.9692017598994344,94,6457,6364,0.9941924344686862,88,6458,6371
84,7168874a-6dc7-4239-8bad-1a45cb401448 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2438 start_time=2025-11-19T19:47:40.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=7168874a-6dc7-4239-8bad-1a45cb401448 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,5327,0.999809342230696,83,5327,5245,0.999809342230696,83,5327,5245
85,9c8d1832-13bc-49ab-b566-f3e3ab27fb2a runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1764 start_time=2025-11-19T19:52:42.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=9c8d1832-13bc-49ab-b566-f3e3ab27fb2a basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,17808,0.987932582028523,95,10121,10027,0.9989417989417989,89,10483,10395
86,e38d3276-5248-48a1-aa55-96c29c5b8442 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1860 start_time=2025-11-19T19:56:48.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=e38d3276-5248-48a1-aa55-96c29c5b8442 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,3568,0.9945323741007194,89,3563,3475,0.9962707974756168,83,3568,3486
87,cf2d1145-4e54-401b-9e0d-ebfb94da285d runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1112 start_time=2025-11-19T20:00:37.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=cf2d1145-4e54-401b-9e0d-ebfb94da285d basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,13915,0.9767441860465116,91,6024,5934,0.9943588961731972,85,6643,6559
88,f9fc01ca-f307-44b9-b4a3-12b0e3ec65e6 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2426 start_time=2025-11-19T20:09:10.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=f9fc01ca-f307-44b9-b4a3-12b0e3ec65e6 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,2930,0.9339922343805154,94,2926,2833,0.9996477632969355,88,2926,2839
89,ed4b7990-d9cc-4304-9b08-4919a33e964b runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2764 start_time=2025-11-19T20:15:21.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=ed4b7990-d9cc-4304-9b08-4919a33e964b basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,17900,0.8682776924151417,86,7244,7159,0.9851409526454659,86,7286,7201
90,ed0b2734-b06c-48ba-8a20-1dc777945f58 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=310 start_time=2025-11-19T20:21:31.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=ed0b2734-b06c-48ba-8a20-1dc777945f58 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,1995,0.999474513925381,88,1990,1903,0.999475890985325,88,1995,1908
91,d8b55c83-e068-4f7f-925e-d0797496a6ad runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2891 start_time=2025-11-19T20:31:01.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=d8b55c83-e068-4f7f-925e-d0797496a6ad basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,3677,0.9241071428571429,91,3674,3584,0.9894150417827298,85,3674,3590
92,7578a0a3-b67c-48b5-bd60-82debf3e92f5 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1488 start_time=2025-11-19T20:38:49.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=7578a0a3-b67c-48b5-bd60-82debf3e92f5 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,15437,0.9350732698684351,100,9448,9349,0.9792488068063914,83,9720,9638
93,c2e3b500-6e1d-4494-ab2d-b14a3e175824 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2694 start_time=2025-11-19T20:44:19.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=c2e3b500-6e1d-4494-ab2d-b14a3e175824 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,5610,0.9712506866874199,90,5550,5461,0.9942091929062613,84,5609,5526
